,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
2064,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 184344,Express Non AC Seater 2+3,13:40,03h 50m,17:30,3.0,205,42
2065,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 188277,Express Non AC Seater 2+3,13:50,04h 10m,18:00,3.0,205,42
2066,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 166731,Express Non AC Seater 2+3,14:10,04h 00m,18:10,3.0,205,42
2067,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 189537,Express Non AC Seater 2+3,14:40,04h 20m,19:00,3.0,205,42
2068,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 174821,Express Non AC Seater 2+3,14:50,03h 40m,18:30,3.0,205,42
2069,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 173753,Express Non AC Seater 2+3,14:55,04h 00m,18:55,3.0,205,42
2070,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 180333,Express Non AC Seater 2+3,15:15,04h 15m,19:30,3.0,205,42
2071,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 190206,Express Non AC Seater 2+3,15:20,04h 10m,19:30,3.0,205,42
2072,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 190552,Express Non AC Seater 2+3,15:30,03h 55m,19:25,3.0,205,42
2073,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 183725,Express Non AC Seater 2+3,15:35,04h 15m,19:50,3.0,205,46
2074,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 184457,Express Non AC Seater 2+3,15:55,04h 00m,19:55,3.0,205,42
2075,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 176734,Express Non AC Seater 2+3,16:10,04h 00m,20:10,3.0,205,42
2076,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 154776,Express Non AC Seater 2+3,16:20,04h 00m,20:20,3.0,205,42
2077,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 184543,Express Non AC Seater 2+3,16:30,04h 05m,20:35,3.0,205,42
2078,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 192152,Semi Deluxe Non AC Seater 2+2,16:50,04h 08m,20:58,3.0,223,35
2079,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 193620,Express Non AC Seater 2+3,17:00,04h 00m,21:00,0.0,205,42
2080,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 192993,A/C Seater / Sleeper (2+1),18:00,03h 30m,21:30,3.1,400,29
2081,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 179677,Express Non AC Seater 2+3,18:15,03h 55m,22:10,3.0,205,42
2082,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 154672,Express Non AC Seater 2+3,18:30,03h 50m,22:20,3.0,205,42
2083,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 193464,Express Non AC Seater 2+3,18:40,15h 20m,10:00,3.0,205,42
2084,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 154771,Express Non AC Seater 2+3,19:00,03h 40m,22:40,3.0,205,42
2085,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 183727,Express Non AC Seater 2+3,19:10,04h 05m,23:15,3.0,205,46
2086,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 155086,Express Non AC Seater 2+3,20:10,04h 20m,00:30,3.0,205,42
2087,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 158462,NON AC Seater / Sleeper 2+1,20:40,04h 00m,00:40,3.0,275,33
2088,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 193673,Express Non AC Seater 2+3,21:00,04h 45m,01:45,3.0,205,42
2089,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 175580,Express Non AC Seater 2+3,21:30,03h 30m,01:00,3.0,205,42
2090,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 183730,Express Non AC Seater 2+3,22:00,04h 00m,02:00,3.0,205,42
2091,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 185866,Semi Deluxe Non AC Seater 2+2,22:01,03h 49m,01:50,3.0,223,35
2092,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 170939,Express Non AC Seater 2+3,22:10,03h 50m,02:00,3.0,205,42
2093,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 183063,Express Non AC Seater 2+3,22:20,03h 50m,02:10,3.0,205,42
2094,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 189611,A/C Seater / Sleeper (2+1),22:30,03h 58m,02:28,3.0,400,36
2095,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 185657,Express Non AC Seater 2+3,22:40,03h 50m,02:30,3.0,205,42
2096,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,03h 15m,02:15,3.0,338,17
2097,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,NueGo,Electric A/C Seater (2+2),09:00,04h 15m,13:15,3.6,295,15
2098,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),09:05,04h 30m,13:35,3.5,2774,33
2099,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Savariya Travels & Transport,A/C Sleeper (2+1),12:30,05h 30m,18:00,3.5,2899,10
2100,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,NueGo,Electric A/C Seater (2+2),14:00,04h 15m,18:15,4.3,427,9
2101,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),14:00,03h 15m,17:15,4.2,1109,36
2102,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Panwar Travels,A/C Sleeper (2+1),14:00,04h 30m,18:30,4.1,2313,23
2103,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Seater / Sleeper (2+1),14:35,03h 55m,18:30,3.9,500,27
2104,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),15:00,04h 00m,19:00,4.8,1109,16
2105,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Deepak Transport Company,AC Seater (2+2),15:00,02h 40m,17:40,3.1,740,14
2106,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),15:20,03h 40m,19:00,3.8,899,36
2107,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Panwar Travels,A/C Seater / Sleeper (2+1),15:30,03h 20m,18:50,4.1,450,23
2108,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Maharaja Travels,A/C Seater / Sleeper (2+1),15:30,04h 25m,19:55,3.1,1286,42
2109,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Seater / Sleeper (2+1),16:00,03h 50m,19:50,3.9,900,23
2110,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shri mahavir tour and travels,AC Sleeper (2+1),17:15,04h 20m,21:35,4.1,1200,31
2111,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,GODARA TRAVELS,AC Sleeper (2+1),17:55,04h 00m,21:55,3.3,1299,36
2112,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Raj Akanshi travels,A/C Sleeper (2+1),18:00,03h 40m,21:40,3.8,2299,34
2113,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Metro Travels,A/C Sleeper (2+1),18:00,04h 45m,22:45,0.0,1017,36
2114,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,GK Travels,A/C Sleeper (2+1),18:00,03h 45m,21:45,3.6,1799,26
2115,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Seater/Sleeper (2+1),18:00,02h 50m,20:50,3.9,900,24
2116,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jai Shrinath Travels,A/C Seater / Sleeper (2+1),18:30,03h 30m,22:00,4.3,999,36
2117,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,GODARA TRAVELS,A/C Seater / Sleeper (2+1),18:40,03h 45m,22:25,3.3,999,34
2118,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,NueGo,Electric A/C Seater (2+2),19:00,04h 15m,23:15,4.3,284,24
2119,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Tiwari Travels,A/C Seater / Sleeper (2+1),19:15,04h 00m,23:15,3.5,4000,28
2120,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,SKT Radhika Travels,Non A/C Seater / Sleeper (2+1),19:30,04h 15m,23:45,3.5,350,31
2121,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),19:30,04h 00m,23:30,3.9,999,2
2122,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shri mahavir tour and travels,AC Sleeper (2+1),19:50,03h 50m,23:40,4.1,1200,29
2123,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Seater / Sleeper (2+1),20:30,03h 50m,00:20,3.9,800,14
2124,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Maharaja Travels,A/C Seater / Sleeper (2+1),20:34,05h 07m,01:41,3.1,667,36
2125,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04h 00m,01:00,3.8,571,29
2126,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),21:00,03h 15m,00:15,3.9,599,36
2127,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Maharani Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,04h 15m,01:30,4.0,701,45
2128,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,04h 40m,01:55,3.1,400,47
2129,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,03h 45m,01:00,3.8,499,40
2130,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,New shiv mahima travels express & cargo,NON AC Seater / Sleeper 2+1,21:20,04h 00m,01:20,4.1,650,34
2131,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,New shiv mahima travels express & cargo,NON AC Seater / Sleeper 2+1,21:20,04h 00m,01:20,4.1,550,34
2132,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,03h 20m,00:50,3.1,350,40
2133,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Sleeper (2+1),21:30,04h 20m,01:50,3.9,1100,16
2134,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Dev Express ®,A/C Sleeper (2+1),21:30,03h 40m,01:10,4.1,934,34
2135,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:40,04h 00m,01:40,3.5,600,44
2136,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Bhagwati Travel Agency,AC Sleeper (2+1),21:45,03h 00m,00:45,3.5,799,32
2137,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,GAYATRI TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),21:50,03h 10m,01:00,3.8,500,38
2138,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Bhagwati Travel Agency,AC Sleeper (2+1),21:55,03h 00m,00:55,3.5,799,32
2139,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Garhwal Travels,A/C Seater / Sleeper (2+1),22:00,03h 00m,01:00,3.4,501,32
2140,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),22:15,03h 05m,01:20,3.9,600,38
2141,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),22:15,03h 05m,01:20,3.9,500,34
2142,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Seater / Sleeper (2+1),22:25,04h 20m,02:45,3.9,710,27
2143,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Mahaveer Travels Jaipur,A/C Sleeper (2+1),22:30,04h 00m,02:30,3.4,999,34
2144,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Seater / Sleeper (2+1),22:55,03h 50m,02:45,3.9,650,27
2145,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Maharaja Travels,A/C Sleeper (2+1),22:55,03h 25m,02:20,3.1,952,30
2146,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),23:00,03h 20m,02:20,3.4,800,34
2147,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:00,03h 45m,02:45,3.9,350,41
2148,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,NueGo,Electric A/C Seater (2+2),23:30,04h 05m,03:35,4.6,284,27
2149,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:50,03h 25m,03:15,3.9,1000,37
2150,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,M R Travels,A/C Seater / Sleeper (2+1),23:55,02h 20m,02:15,3.8,1000,35
2151,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Kusum Travels and Logistics,NON A/C Sleeper (2+1),12:15,09h 15m,21:30,1.1,2199,36
2152,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 160780,Super Luxury Volvo AC Seater Pushback 2+2,09:00,04h 45m,13:45,3.2,524,11
2153,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 163543,Express Non AC Seater 2+3,09:30,05h 30m,15:00,3.2,258,42
2154,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 156404,Express Non AC Seater 2+3,10:05,05h 40m,15:45,3.2,258,42
2155,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 142360,Super Luxury Volvo AC Seater Pushback 2+2,10:15,04h 30m,14:45,2.8,524,37
2156,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 163995,Express Non AC Seater 2+3,10:40,05h 30m,16:10,3.2,258,42
2157,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 174473,Express Non AC Seater 2+3,11:01,05h 29m,16:30,3.2,258,42
2158,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 163964,Express Non AC Seater 2+3,11:15,05h 45m,17:00,3.2,258,42
2159,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 186234,Super Luxury Volvo AC Seater Pushback 2+2,11:15,04h 45m,16:00,4.5,524,28
2160,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 186237,Super Luxury Volvo AC Seater Pushback 2+2,12:15,04h 30m,16:45,3.2,524,37
2161,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 193584,Express Non AC Seater 2+3,13:00,05h 00m,18:00,3.2,258,42
2162,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 156586,Super Luxury Volvo AC Seater Pushback 2+2,14:00,04h 45m,18:45,3.9,524,37
2163,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 185137,Super Luxury Volvo AC Seater Pushback 2+2,15:00,04h 45m,19:45,1.8,524,37
2164,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 143156,Super Luxury Volvo AC Seater Pushback 2+2,16:00,04h 45m,20:45,3.2,524,37
2165,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 168081,Express Non AC Seater 2+3,16:40,05h 35m,22:15,3.2,258,42
2166,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 163509,Express Non AC Seater 2+3,17:05,05h 25m,22:30,3.2,258,42
2167,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 188525,Super Luxury Volvo AC Seater Pushback 2+2,18:00,04h 45m,22:45,3.9,524,37
2168,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 157451,Super Luxury Volvo AC Seater Pushback 2+2,19:00,04h 45m,23:45,4.1,524,37
2169,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 169316,Express Non AC Seater 2+3,19:20,04h 55m,00:15,3.2,258,42
2170,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 190961,NON AC Seater / Sleeper 2+1,22:40,06h 00m,04:40,3.2,334,37
2171,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,23:00,06h 00m,05:00,3.2,250,42
2172,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,23:59,04h 46m,04:45,3.2,524,37
2173,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:50,05h 10m,05:00,2.3,350,36
2174,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels,A/C Sleeper (2+1),23:15,04h 35m,03:50,3.8,600,29
2175,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Sleeper (2+1),23:00,04h 40m,03:40,3.4,600,34
2176,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),21:45,04h 45m,02:30,3.4,314,50
2177,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),22:00,05h 20m,03:20,3.3,400,41
2178,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),22:00,05h 05m,03:05,3.2,400,38
2179,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:30,04h 30m,03:00,2.8,500,40
2180,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jain Shiv Shankar Travels,A/C Seater/Sleeper (2+1),16:00,04h 45m,20:45,2.6,650,34
2181,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Pooja Travels,A/C Sleeper (2+1),19:15,06h 00m,01:15,2.6,600,32
2182,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),23:15,03h 55m,03:10,3.6,600,41
2183,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,04h 25m,03:55,3.4,599,40
2184,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),22:40,05h 10m,03:50,3.4,450,40
2185,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:15,05h 15m,03:30,3.2,600,42
2186,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),21:00,04h 30m,01:30,3.2,450,40
2187,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),20:10,04h 25m,00:35,3.2,400,28
2188,Kishangarh to Jodhpur,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Gorsiya Travels,A/C Seater / Sleeper (2+1),21:45,04h 15m,02:00,2.9,600,38
2189,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 149052,Express Non AC Seater 2+3,10:00,07h 30m,17:30,4.1,265,42
2190,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 171502,Express Non AC Seater 2+3,10:30,07h 33m,18:03,4.1,265,42
2191,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 193051,Semi Deluxe Non AC Seater 2+2,10:55,05h 00m,15:55,4.1,292,35
2192,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 144680,Super Luxury Volvo AC Seater Pushback 2+2,11:00,05h 20m,16:20,4.0,585,12
2193,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 163943,Express Non AC Seater 2+3,11:15,06h 30m,17:45,4.1,265,42
2194,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 192294,Semi Deluxe Non AC Seater 2+2,11:45,05h 45m,17:30,4.1,292,35
2195,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 159772,Express Non AC Seater 2+3,12:15,07h 00m,19:15,4.1,265,42
2196,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 191654,Express Non AC Seater 2+3,12:30,04h 45m,17:15,4.1,272,42
